序号,流水号,平台会员编号,手机号(选填),证件号码,会员姓名,卡号(选填),用户角色,授权类型列表(选填枚举类型地址符号隔开),证件类型(选填默认PRC_ID)
6933,2282972129593000972,U2262966416992896121,,330281198605120091,测试1188597,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6934,2282972129593000973,U2262966416992896122,,330281198605120091,测试1188867,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6935,2282972129593000974,U2262966416992896123,,330281198605120091,测试1189665,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6936,2282972129593000975,U2262966416992896124,,330281198605120091,测试1189889,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6937,2282972129593000976,U2262966416992896125,,330281198605120091,测试1190381,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6938,2282972129593000977,U2262966416992896126,,330281198605120091,测试1192217,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6939,2282972129593000978,U2262966416992896127,,330281198605120091,测试1192413,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6940,2282972129593000979,U2262966416992896128,,330281198605120091,测试1192897,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6941,2282972129593000980,U2262966416992896129,,330281198605120091,测试1192971,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6942,2282972129593000981,U2262966416992896130,,330281198605120091,测试1193153,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6943,2282972129593000982,U2262966416992896131,,330281198605120091,测试1193357,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6945,2282972129593000984,U2262966416992896133,,330281198605120091,测试1193891,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6946,2282972129601389568,U2262966416992896134,,330281198605120091,测试1193991,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6947,2282972129601389569,U2262966416992896135,,330281198605120091,测试1194149,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6948,2282972129601389570,U2262966416992896136,,330281198605120091,测试1194567,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6949,2282972129601389571,U2262966416992896137,,330281198605120091,测试1194265,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6950,2282972129601389572,U2262966416992896138,,330281198605120091,测试1194459,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6951,2282972129601389573,U2262966416992896139,,330281198605120091,测试1194455,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6952,2282972129601389574,U2262966416992896140,,330281198605120091,测试1194553,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6953,2282972129601389575,U2262966416992896141,,330281198605120091,测试1194651,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6954,2282972129601389576,U2262966416992896142,,330281198605120091,测试1194809,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6955,2282972129601389577,U2262966416992896143,,330281198605120091,测试1194793,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6956,2282972129601389578,U2262966416992896144,,330281198605120091,测试1194897,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6957,2282972129601389579,U2262966416992896145,,330281198605120091,测试1194967,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6958,2282972129601389580,U2262966416992896146,,330281198605120091,测试1195141,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6959,2282972129601389581,U2262966416992896147,,330281198605120091,测试1195443,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6960,2282972129601389582,U2262966416992896148,,330281198605120091,测试1196929,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6961,2282972129601389583,U2262966416992896149,,330281198605120091,测试1197009,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6962,2282972129601389584,U2262966416992896150,,330281198605120091,测试1197017,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6963,2282972129609778184,U2262966416992896151,,330281198605120091,测试1196951,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6964,2282972129609778185,U2262966416992896152,,330281198605120091,测试1196975,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6965,2282972129609778186,U2262966416992896153,,330281198605120091,测试1197135,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6966,2282972129609778187,U2262966416992896154,,330281198605120091,测试1197213,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6967,2282972129609778188,U2262966416992896155,,330281198605120091,测试1197047,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6968,2282972129609778189,U2262966416992896156,,330281198605120091,测试1196969,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6969,2282972129609778190,U2262966416992896157,,330281198605120091,测试1197079,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6970,2282972129609778191,U2262966416992896158,,330281198605120091,测试1197081,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6971,2282972129609778192,U2262966416992896159,,330281198605120091,测试1197251,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6972,2282972129609778193,U2262966416992896160,,330281198605120091,测试1197291,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6973,2282972129609778194,U2262966416992896161,,330281198605120091,测试1197389,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6974,2282972129609778195,U2262966416992896162,,330281198605120091,测试1197403,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6975,2282972129609778196,U2262966416992896163,,330281198605120091,测试1197429,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6976,2282972129609778197,U2262966416992896164,,330281198605120091,测试1197707,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6977,2282972129609778198,U2262966417001284613,,330281198605120091,测试1197787,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6978,2282972129609778199,U2262966417001284614,,330281198605120091,测试1197627,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6979,2282972129609778200,U2262966417001284615,,330281198605120091,测试1197821,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6980,2282972129609778201,U2262966417001284616,,330281198605120091,测试1197933,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6981,2282972129618166792,U2262966417001284617,,330281198605120091,测试1197975,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6982,2282972129618166793,U2262966417001284618,,330281198605120091,测试1198187,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6983,2282972129618166794,U2262966417001284619,,330281198605120091,测试1198189,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6984,2282972129618166795,U2262966417001284620,,330281198605120091,测试1198259,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6985,2282972129618166796,U2262966417001284621,,330281198605120091,测试1198241,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6986,2282972129618166797,U2262966417001284622,,330281198605120091,测试1198351,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6987,2282972129618166798,U2262966417001284623,,330281198605120091,测试1198719,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6988,2282972129618166799,U2262966417001284624,,330281198605120091,测试1198981,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6989,2282972129618166800,U2262966417001284625,,330281198605120091,测试1199147,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6990,2282972129618166801,U2262966417001284626,,330281198605120091,测试1199455,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6991,2282972129618166802,U2262966417001284627,,330281198605120091,测试1199249,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6992,2282972129618166803,U2262966417001284628,,330281198605120091,测试1199395,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6993,2282972129618166804,U2262966417001284629,,330281198605120091,测试1199299,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6994,2282972129618166805,U2262966417001284630,,330281198605120091,测试1199443,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6995,2282972129618166806,U2262966417001284631,,330281198605120091,测试1199633,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6996,2282972129618166807,U2262966417001284632,,330281198605120091,测试1200585,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6997,2282972129618166808,U2262966417001284633,,330281198605120091,测试1200709,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6998,2282972129618166809,U2262966417001284634,,330281198605120091,测试1200747,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
6999,2282972129618166810,U2262966417001284635,,330281198605120091,测试1201097,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7000,2282972129618166811,U2262966417001284636,,330281198605120091,测试1201295,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3847,2282972128385041428,U2262966416841901082,,330281198605120091,测试966069,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3857,2282972128393430019,U2262966416841901092,,330281198605120091,测试966528,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3361,2282972128217269258,U2262966416816735274,,330281198605120091,测试911989,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3362,2282972128217269259,U2262966416816735275,,330281198605120091,测试912029,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3363,2282972128217269260,U2262966416816735276,,330281198605120091,测试912338,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3364,2282972128217269261,U2262966416816735277,,330281198605120091,测试912388,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3365,2282972128217269262,U2262966416816735278,,330281198605120091,测试912462,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3367,2282972128217269264,U2262966416816735280,,330281198605120091,测试9207,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3368,2282972128217269265,U2262966416816735281,,330281198605120091,测试920782,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3369,2282972128217269266,U2262966416816735282,,330281198605120091,测试920810,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3370,2282972128217269267,U2262966416816735283,,330281198605120091,测试920834,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3371,2282972128217269268,U2262966416816735284,,330281198605120091,测试920985,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3372,2282972128217269269,U2262966416816735285,,330281198605120091,测试921129,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3373,2282972128217269270,U2262966416816735286,,330281198605120091,测试921212,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3501,2282972128259212319,U2262966416825123855,,330281198605120091,测试935258,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3502,2282972128259212320,U2262966416825123856,,330281198605120091,测试935362,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3503,2282972128267600904,U2262966416825123857,,330281198605120091,测试935363,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3504,2282972128267600905,U2262966416825123858,,330281198605120091,测试935366,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3505,2282972128267600906,U2262966416825123859,,330281198605120091,测试935767,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3506,2282972128267600907,U2262966416825123860,,330281198605120091,测试935784,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3507,2282972128267600908,U2262966416825123861,,330281198605120091,测试935812,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3508,2282972128267600909,U2262966416825123862,,330281198605120091,测试935959,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3509,2282972128267600910,U2262966416825123863,,330281198605120091,测试935976,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3510,2282972128267600911,U2262966416825123864,,330281198605120091,测试935977,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3511,2282972128267600912,U2262966416825123865,,330281198605120091,测试935989,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3512,2282972128267600913,U2262966416825123866,,330281198605120091,测试936034,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3701,2282972128343098374,U2262966416833512497,,330281198605120091,测试955301,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3702,2282972128343098375,U2262966416833512498,,330281198605120091,测试955412,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3703,2282972128343098376,U2262966416833512499,,330281198605120091,测试955423,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3704,2282972128343098377,U2262966416833512500,,330281198605120091,测试955477,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3705,2282972128343098378,U2262966416833512501,,330281198605120091,测试955509,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3706,2282972128343098379,U2262966416833512502,,330281198605120091,测试955609,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3707,2282972128343098380,U2262966416833512503,,330281198605120091,测试955622,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3708,2282972128343098381,U2262966416833512504,,330281198605120091,测试955634,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3709,2282972128343098382,U2262966416833512505,,330281198605120091,测试957258,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3710,2282972128343098383,U2262966416833512506,,330281198605120091,测试957350,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3711,2282972128343098384,U2262966416833512507,,330281198605120091,测试957372,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3712,2282972128343098385,U2262966416833512508,,330281198605120091,测试957390,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3713,2282972128343098386,U2262966416833512509,,330281198605120091,测试957426,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3714,2282972128343098387,U2262966416833512510,,330281198605120091,测试957429,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3141,2282972128141771787,U2262966416799958137,,330281198605120091,测试8855,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3143,2282972128141771789,U2262966416799958139,,330281198605120091,测试885650,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3144,2282972128141771790,U2262966416799958140,,330281198605120091,测试885662,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3145,2282972128141771791,U2262966416799958141,,330281198605120091,测试885677,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3146,2282972128141771792,U2262966416799958142,,330281198605120091,测试88572,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3147,2282972128141771793,U2262966416799958143,,330281198605120091,测试88591,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3148,2282972128141771794,U2262966416799958144,,330281198605120091,测试885946,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3149,2282972128141771795,U2262966416799958145,,330281198605120091,测试886198,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3150,2282972128141771796,U2262966416799958146,,330281198605120091,测试886324,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3151,2282972128141771797,U2262966416799958147,,330281198605120091,测试886506,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3152,2282972128141771798,U2262966416799958148,,330281198605120091,测试886558,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3153,2282972128141771799,U2262966416799958149,,330281198605120091,测试886611,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3154,2282972128141771800,U2262966416799958150,,330281198605120091,测试886631,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3155,2282972128141771801,U2262966416799958151,,330281198605120091,测试8873,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3156,2282972128141771802,U2262966416799958152,,330281198605120091,测试887489,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3157,2282972128150160384,U2262966416799958153,,330281198605120091,测试887552,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3158,2282972128150160385,U2262966416799958154,,330281198605120091,测试887569,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3159,2282972128150160386,U2262966416799958155,,330281198605120091,测试887584,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3160,2282972128150160387,U2262966416799958156,,330281198605120091,测试887606,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3374,2282972128217269271,U2262966416816735287,,330281198605120091,测试921356,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3375,2282972128217269272,U2262966416816735288,,330281198605120091,测试921462,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3377,2282972128217269274,U2262966416816735290,,330281198605120091,测试921766,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3378,2282972128225657863,U2262966416816735291,,330281198605120091,测试921951,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3379,2282972128225657864,U2262966416816735292,,330281198605120091,测试922014,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3513,2282972128267600914,U2262966416825123867,,330281198605120091,测试936037,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3514,2282972128267600915,U2262966416825123868,,330281198605120091,测试936075,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3515,2282972128267600916,U2262966416825123869,,330281198605120091,测试936081,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3516,2282972128267600917,U2262966416825123870,,330281198605120091,测试936099,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
3517,2282972128267600918,U2262966416825123871,,330281198605120091,测试936289,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
